id,question,prepost,site,percent,know_assess
baf0618,"Ms. Clark is preparing to teach a new unit and the first lesson builds off of work from the previous grade level. She has identified 6 students who have unfinished learning around this topic in her class of 25 and, she determines that students need to have a conceptual understanding of the topic, but not necessarily procedural skill to fully engage in the lesson.",pre,North Bronx School of Empowerment,100,math_accelerating_learning_eic
baf0618,"When supporting students with unfinished learning, which of the following are MISSTEPS when it comes to maintaining focus and coherence?",pre,North Bronx School of Empowerment,100,math_accelerating_learning_eic
baf0618,Which of the following actions BEST describes equitable instructional strategies for supporting students with unfinished learning in math?,pre,North Bronx School of Empowerment,0,math_accelerating_learning_eic
baf0618,Which of the following is the most effective at addressing unfinished learning?,pre,North Bronx School of Empowerment,100,math_accelerating_learning_eic
baw0929,"Ms. Clark is preparing to teach a new unit and the first lesson builds off of work from the previous grade level. She has identified 6 students who have unfinished learning around this topic in her class of 25 and, she determines that students need to have a conceptual understanding of the topic, but not necessarily procedural skill to fully engage in the lesson.",pre,Rochester City School District - District-wide,50,math_accelerating_learning_eic
baw0929,"When supporting students with unfinished learning, which of the following are MISSTEPS when it comes to maintaining focus and coherence?",pre,Rochester City School District - District-wide,50,math_accelerating_learning_eic
baw0929,Which of the following actions BEST describes equitable instructional strategies for supporting students with unfinished learning in math?,pre,Rochester City School District - District-wide,100,math_accelerating_learning_eic
baw0929,Which of the following is the most effective at addressing unfinished learning?,pre,Rochester City School District - District-wide,0,math_accelerating_learning_eic
bnp1130,"Ms. Clark is preparing to teach a new unit and the first lesson builds off of work from the previous grade level. She has identified 6 students who have unfinished learning around this topic in her class of 25 and, she determines that students need to have a conceptual understanding of the topic, but not necessarily procedural skill to fully engage in the lesson.",post,"NYC District 11 - District-wide, NY",100,math_accelerating_learning_eic
bnp1130,"When supporting students with unfinished learning, which of the following are MISSTEPS when it comes to maintaining focus and coherence?",post,"NYC District 11 - District-wide, NY",100,math_accelerating_learning_eic
bnp1130,Which of the following actions BEST describes equitable instructional strategies for supporting students with unfinished learning in math?,post,"NYC District 11 - District-wide, NY",100,math_accelerating_learning_eic
bnp1130,Which of the following is the most effective at addressing unfinished learning?,post,"NYC District 11 - District-wide, NY",100,math_accelerating_learning_eic
cam0811,"Ms. Clark is preparing to teach a new unit and the first lesson builds off of work from the previous grade level. She has identified 6 students who have unfinished learning around this topic in her class of 25 and, she determines that students need to have a conceptual understanding of the topic, but not necessarily procedural skill to fully engage in the lesson.",pre,"NYC District 11 - District-wide, NY",75,math_accelerating_learning_eic
