survey_id,collector_id,respondent_id,date_created,date_modified,response_status,ip_address,"What is the name of your school, district, or parish?",Please ask your teacher for their teacher code.,What is your gender?,Are you Hispanic / Latino/a?,What is your race? Select all that apply. - American Indian or Alaska Native,What is your race? Select all that apply. - Native Hawaiian or other Pacific Islander,What is your race? Select all that apply. - Black or African American,What is your race? Select all that apply. - Asian,What is your race? Select all that apply. - White,What is your race? Select all that apply. - More than one race,What is your race? Select all that apply. - Prefer not to answer,What is your race? Select all that apply. - Other (please specify),How often do you speak English at home? ,What grade level are you currently enrolled in?,How often does your teacher do these things? - My teacher explains what we are learning in different ways to help students learn.,How often does your teacher do these things? - My teacher wants students from different cultures to respect one another.,How often does your teacher do these things? - My teacher uses what I already know to help me understand new ideas.,How often does your teacher do these things? - My teacher uses examples from my culture when teaching.,How often does your teacher do these things? - My teacher asks about ways that students’ cultures may be different from others.,How often does your teacher do these things? - My teacher helps students learn about other students and their cultures.,How often does your teacher do these things? - My teacher asks about students’ home life.,How often does your teacher do these things? - My teacher treats all students like they are important members of the classroom.,To what extent do you agree or disagree with the following statements? - This class is a happy place for me to be.,"To what extent do you agree or disagree with the following statements? - In this class, I feel like I belong.",To what extent do you agree or disagree with the following statements? - Being in this class makes me feel sad or angry.,To what extent do you agree or disagree with the following statements? - The things we have done in class this year are interesting.,"To what extent do you agree or disagree with the following statements? - Because of this teacher, I am learning to love this subject.",To what extent do you agree or disagree with the following statements? - I enjoy this subject this year.,To what extent do you agree or disagree with the following statements? - My teacher makes me feel that he/she really cares about me.,To what extent do you agree or disagree with the following statements? - I like the way my teacher treats me when I need help.,To what extent do you agree or disagree with the following statements? - My teacher seems to know if something is bothering me.,To what extent do you agree or disagree with the following statements? - I can do almost all the work in this class if I don’t give up.,"To what extent do you agree or disagree with the following statements? - Even when work is hard, I know I can learn it.",To what extent do you agree or disagree with the following statements? - I'm certain I can master the skills taught in this class.,"To what extent do you agree or disagree with the following statements? - When doing work for this class, I focus on learning, not the time work takes.",To what extent do you agree or disagree with the following statements? - I have been able to figure out the most difficult work in this class.,To what extent are the following statements true or not true? - My teacher makes sure that I try to do my best.,"To what extent are the following statements true or not true? - In this class, we learn a lot almost every day.","To what extent are the following statements true or not true? - In this class, we learn to correct our mistakes.","To what extent are the following statements true or not true? - In this class, my teacher accepts nothing less than our full effort.","To what extent are the following statements true or not true? - My teacher wants us to use our thinking skills, not just memorize things.",teacher
312653807,410320781,13355908017,2022-02-24T20:00:38Z,2022-02-24T20:05:47Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Female,Yes,NA,NA,Black or African American,NA,White,More than one race,NA,NA,Always,8,4- A lot,5- Always,5- Always,1- Never,1- Never,1- Never,1- Never,4- A lot,2- Somewhat disagree ,1- Disagree,4- Somewhat agree,3- Neither disagree nor agree,1- Disagree,3- Neither disagree nor agree,1- Disagree,1- Disagree,1- Disagree,4- Somewhat agree,3- Neither disagree nor agree,2- Somewhat disagree ,5- Agree,3- Neither disagree nor agree,4- Mostly true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Natasha Patten
312653807,410320781,13355904749,2022-02-24T19:59:54Z,2022-02-24T20:04:56Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,NA,8,1- Never,2- Rarely,1- Never,1- Never,1- Never,1- Never,1- Never,2- Rarely,1- Disagree,5- Agree,4- Somewhat agree,1- Disagree,1- Disagree,1- Disagree,1- Disagree,1- Disagree,1- Disagree,1- Disagree,2- Somewhat disagree ,2- Somewhat disagree ,3- Neither disagree nor agree,1- Disagree,5- Totally true,5- Totally true,2- Mostly untrue ,3- Neither true nor untrue,2- Mostly untrue ,Natasha Patten
312653807,410320781,13355904588,2022-02-24T20:00:06Z,2022-02-24T20:06:20Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,3- Sometimes,4- A lot,4- A lot,1- Never,1- Never,1- Never,1- Never,4- A lot,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,2- Somewhat disagree ,2- Somewhat disagree ,4- Somewhat agree,4- Somewhat agree,5- Agree,1- Disagree,5- Agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,3- Neither true nor untrue,4- Mostly true,3- Neither true nor untrue,4- Mostly true,4- Mostly true,Natasha Patten
312653807,410320781,13355903223,2022-02-24T19:59:23Z,2022-02-24T20:02:18Z,completed,173.235.255.189,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,5- Always,4- A lot,NA,5- Always,NA,3- Sometimes,3- Sometimes,5- Always,4- Somewhat agree,3- Neither disagree nor agree,1- Disagree,4- Somewhat agree,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Agree,3- Neither disagree nor agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Natasha Patten
312653807,410320781,13355900281,2022-02-24T19:57:20Z,2022-02-24T20:04:12Z,completed,173.235.255.189,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,NA,1- Never,3- Sometimes,1- Never,1- Never,1- Never,1- Never,1- Never,2- Rarely,1- Disagree,1- Disagree,4- Somewhat agree,1- Disagree,1- Disagree,1- Disagree,1- Disagree,1- Disagree,1- Disagree,1- Disagree,1- Disagree,3- Neither disagree nor agree,3- Neither disagree nor agree,1- Disagree,1- Totally untrue,1- Totally untrue,3- Neither true nor untrue,1- Totally untrue,3- Neither true nor untrue,Natasha Patten
312653807,410320781,13355899855,2022-02-24T19:58:21Z,2022-02-24T19:58:28Z,partial,50.86.72.2,"Mississippi Department of Education, MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312653807,410320781,13355885120,2022-02-24T19:52:05Z,2022-02-24T19:57:21Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,5- Always,5- Always,3- Sometimes,1- Never,1- Never,1- Never,2- Rarely,5- Always,3- Neither disagree nor agree,3- Neither disagree nor agree,1- Disagree,3- Neither disagree nor agree,1- Disagree,1- Disagree,3- Neither disagree nor agree,4- Somewhat agree,3- Neither disagree nor agree,2- Somewhat disagree ,2- Somewhat disagree ,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Mostly true,4- Mostly true,3- Neither true nor untrue,5- Totally true,5- Totally true,Natasha Patten
312653807,410320781,13355875409,2022-02-24T19:48:31Z,2022-02-24T19:55:14Z,completed,173.235.255.189,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,3- Sometimes,5- Always,5- Always,1- Never,1- Never,1- Never,1- Never,4- A lot,3- Neither disagree nor agree,4- Somewhat agree,2- Somewhat disagree ,2- Somewhat disagree ,3- Neither disagree nor agree,3- Neither disagree nor agree,5- Agree,5- Agree,1- Disagree,5- Agree,5- Agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Mostly true,5- Totally true,3- Neither true nor untrue,3- Neither true nor untrue,3- Neither true nor untrue,Natasha Patten
312653807,410320781,13355837265,2022-02-24T19:31:36Z,2022-02-24T19:36:26Z,completed,50.86.124.34,"Mississippi Department of Education, MS",NA,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pearl Mabry
312653807,410320781,13355792252,2022-02-24T19:14:47Z,2022-02-24T19:27:35Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,5- Always,5- Always,4- A lot,4- A lot,3- Sometimes,3- Sometimes,2- Rarely,5- Always,5- Agree,5- Agree,1- Disagree,4- Somewhat agree,3- Neither disagree nor agree,2- Somewhat disagree ,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,4- Somewhat agree,5- Agree,3- Neither disagree nor agree,5- Totally true,5- Totally true,4- Mostly true,5- Totally true,4- Mostly true,Natasha Patten
312653807,410320781,13355788064,2022-02-24T19:14:06Z,2022-02-24T19:15:55Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,NA,NA,White,NA,NA,NA,Always,8,2- Rarely,2- Rarely,2- Rarely,2- Rarely,2- Rarely,3- Sometimes,1- Never,2- Rarely,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,1- Disagree,3- Neither disagree nor agree,2- Somewhat disagree ,3- Neither disagree nor agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,3- Neither disagree nor agree,4- Somewhat agree,5- Totally true,4- Mostly true,4- Mostly true,3- Neither true nor untrue,5- Totally true,Natasha Patten
312653807,410320781,13355786728,2022-02-24T19:13:29Z,2022-02-24T19:13:55Z,partial,50.86.72.2,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,NA,NA,White,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natasha Patten
312653807,410320781,13355771608,2022-02-24T19:07:06Z,2022-02-24T19:11:17Z,completed,173.235.255.189,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,5- Always,5- Always,5- Always,5- Always,2- Rarely,2- Rarely,2- Rarely,5- Always,4- Somewhat agree,5- Agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,5- Agree,3- Neither disagree nor agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Natasha Patten
312653807,410320781,13355758925,2022-02-24T19:02:41Z,2022-02-24T19:07:27Z,completed,173.235.255.189,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,3- Sometimes,4- A lot,4- A lot,2- Rarely,3- Sometimes,5- Always,2- Rarely,3- Sometimes,4- Somewhat agree,5- Agree,3- Neither disagree nor agree,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,NA,4- Mostly true,5- Totally true,5- Totally true,4- Mostly true,Natasha Patten
312653807,410320781,13355754272,2022-02-24T19:01:04Z,2022-02-24T19:04:51Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Non-binary,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,3- Sometimes,1- Never,3- Sometimes,1- Never,1- Never,1- Never,1- Never,3- Sometimes,2- Somewhat disagree ,1- Disagree,5- Agree,1- Disagree,1- Disagree,1- Disagree,3- Neither disagree nor agree,3- Neither disagree nor agree,1- Disagree,1- Disagree,1- Disagree,1- Disagree,3- Neither disagree nor agree,1- Disagree,3- Neither true nor untrue,1- Totally untrue,4- Mostly true,3- Neither true nor untrue,1- Totally untrue,Natasha Patten
312653807,410320781,13355754260,2022-02-24T19:01:08Z,2022-02-24T19:03:26Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,4- A lot,1- Never,4- A lot,1- Never,1- Never,4- A lot,4- A lot,5- Always,4- Somewhat agree,4- Somewhat agree,1- Disagree,4- Somewhat agree,4- Somewhat agree,5- Agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,5- Totally true,4- Mostly true,4- Mostly true,5- Totally true,5- Totally true,Natasha Patten
312653807,410320781,13355750477,2022-02-24T18:59:19Z,2022-02-24T19:04:24Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,5- Always,4- A lot,5- Always,5- Always,3- Sometimes,3- Sometimes,1- Never,5- Always,3- Neither disagree nor agree,4- Somewhat agree,3- Neither disagree nor agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,4- Somewhat agree,2- Somewhat disagree ,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Natasha Patten
312653807,410320781,13355750432,2022-02-24T18:59:25Z,2022-02-24T19:01:24Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,NA,NA,White,NA,NA,NA,Always,8,4- A lot,5- Always,4- A lot,3- Sometimes,1- Never,1- Never,5- Always,4- A lot,4- Somewhat agree,3- Neither disagree nor agree,2- Somewhat disagree ,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,NA,3- Neither disagree nor agree,2- Somewhat disagree ,5- Agree,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Mostly true,3- Neither true nor untrue,3- Neither true nor untrue,3- Neither true nor untrue,2- Mostly untrue ,Natasha Patten
312653807,410320781,13355749117,2022-02-24T18:58:24Z,2022-02-24T19:10:49Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Female,NA,NA,NA,Black or African American,Asian,NA,NA,NA,NA,Almost always,8,5- Always,5- Always,5- Always,5- Always,3- Sometimes,1- Never,1- Never,5- Always,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,5- Totally true,5- Totally true,5- Totally true,5- Totally true,5- Totally true,Natasha Patten
312653807,410320781,13355749090,2022-02-24T18:58:10Z,2022-02-24T19:13:46Z,completed,173.235.255.189,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,More than one race,NA,NA,Always,8,4- A lot,4- A lot,2- Rarely,1- Never,1- Never,1- Never,2- Rarely,4- A lot,3- Neither disagree nor agree,3- Neither disagree nor agree,2- Somewhat disagree ,4- Somewhat agree,5- Agree,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,3- Neither disagree nor agree,2- Somewhat disagree ,5- Agree,4- Mostly true,5- Totally true,4- Mostly true,4- Mostly true,4- Mostly true,Natasha Patten
312653807,410320781,13355747109,2022-02-24T18:57:18Z,2022-02-24T18:59:16Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,NA,NA,White,NA,NA,NA,Always,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Natasha Patten
312653807,410320781,13355744097,2022-02-24T18:56:16Z,2022-02-24T19:05:39Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,2- Rarely,5- Always,3- Sometimes,1- Never,1- Never,2- Rarely,2- Rarely,4- A lot,3- Neither disagree nor agree,3- Neither disagree nor agree,1- Disagree,5- Agree,5- Agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,3- Neither disagree nor agree,5- Agree,5- Totally true,4- Mostly true,4- Mostly true,5- Totally true,5- Totally true,Natasha Patten
312653807,410320781,13355743836,2022-02-24T18:56:09Z,2022-02-24T19:06:02Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,4- A lot,5- Always,4- A lot,2- Rarely,2- Rarely,3- Sometimes,2- Rarely,5- Always,4- Somewhat agree,5- Agree,2- Somewhat disagree ,5- Agree,3- Neither disagree nor agree,4- Somewhat agree,5- Agree,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,5- Agree,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,4- Mostly true,5- Totally true,4- Mostly true,5- Totally true,4- Mostly true,Natasha Patten
312653807,410320781,13355743482,2022-02-24T18:56:28Z,2022-02-24T19:08:10Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Male,No,American Indian or Alaska Native,NA,Black or African American,NA,White,NA,NA,NA,Always,8,5- Always,2- Rarely,4- A lot,1- Never,1- Never,1- Never,2- Rarely,3- Sometimes,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Somewhat agree,2- Somewhat disagree ,5- Agree,4- Somewhat agree,4- Somewhat agree,2- Somewhat disagree ,2- Somewhat disagree ,5- Agree,5- Agree,3- Neither disagree nor agree,4- Somewhat agree,5- Totally true,4- Mostly true,3- Neither true nor untrue,4- Mostly true,2- Mostly untrue ,Natasha Patten
312653807,410320781,13355743222,2022-02-24T18:56:39Z,2022-02-24T19:00:14Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,NA,4- A lot,2- Rarely,4- A lot,1- Never,2- Rarely,4- A lot,4- A lot,5- Always,4- Somewhat agree,4- Somewhat agree,1- Disagree,5- Agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,5- Agree,3- Neither disagree nor agree,3- Neither disagree nor agree,5- Totally true,4- Mostly true,4- Mostly true,5- Totally true,5- Totally true,Natasha Patten
312653807,410320781,13355742577,2022-02-24T18:56:30Z,2022-02-24T18:59:56Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,2- Rarely,1- Never,4- A lot,3- Sometimes,1- Never,1- Never,1- Never,5- Always,3- Neither disagree nor agree,2- Somewhat disagree ,4- Somewhat agree,5- Agree,3- Neither disagree nor agree,3- Neither disagree nor agree,5- Agree,3- Neither disagree nor agree,5- Agree,1- Disagree,1- Disagree,1- Disagree,3- Neither disagree nor agree,1- Disagree,5- Totally true,5- Totally true,4- Mostly true,5- Totally true,5- Totally true,Natasha Patten
312653807,410320781,13355741010,2022-02-24T18:55:27Z,2022-02-24T18:59:41Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Prefer not to answer,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,4- A lot,5- Always,4- A lot,2- Rarely,1- Never,1- Never,3- Sometimes,5- Always,5- Agree,5- Agree,1- Disagree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Somewhat agree,5- Agree,1- Disagree,4- Somewhat agree,2- Somewhat disagree ,4- Somewhat agree,4- Somewhat agree,3- Neither disagree nor agree,5- Totally true,NA,4- Mostly true,5- Totally true,4- Mostly true,Natasha Patten
312653807,410320781,13355740877,2022-02-24T18:55:07Z,2022-02-24T19:07:48Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,5- Always,2- Rarely,4- A lot,1- Never,1- Never,1- Never,2- Rarely,3- Sometimes,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Somewhat agree,3- Neither disagree nor agree,5- Agree,4- Somewhat agree,4- Somewhat agree,2- Somewhat disagree ,5- Agree,5- Agree,4- Somewhat agree,3- Neither disagree nor agree,5- Agree,4- Mostly true,3- Neither true nor untrue,4- Mostly true,5- Totally true,5- Totally true,Natasha Patten
312653807,410320781,13355740566,2022-02-24T18:55:23Z,2022-02-24T18:56:24Z,partial,50.86.72.2,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cheree Irving
312653807,410320781,13355739267,2022-02-24T18:54:56Z,2022-02-24T18:55:53Z,partial,50.86.72.2,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cheree Irving
312653807,410320781,13355739251,2022-02-24T18:54:56Z,2022-02-24T18:58:46Z,completed,50.86.72.2,"Mississippi Department of Education, MS",NA,Prefer not to answer,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,4- A lot,5- Always,3- Sometimes,5- Always,4- A lot,2- Rarely,1- Never,3- Sometimes,4- Somewhat agree,3- Neither disagree nor agree,1- Disagree,2- Somewhat disagree ,1- Disagree,1- Disagree,1- Disagree,1- Disagree,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,5- Agree,4- Mostly true,5- Totally true,3- Neither true nor untrue,2- Mostly untrue ,5- Totally true,Natasha Patten
312653807,410320781,13355251552,2022-02-24T15:49:40Z,2022-02-24T15:55:38Z,completed,104.225.172.199,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,6,5- Always,5- Always,5- Always,5- Always,1- Never,1- Never,1- Never,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lacey McKee
312653807,410320781,13355204201,2022-02-24T15:28:47Z,2022-02-24T15:40:06Z,completed,104.225.167.242,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,3- Sometimes,3- Sometimes,3- Sometimes,3- Sometimes,3- Sometimes,3- Sometimes,3- Sometimes,3- Sometimes,2- Somewhat disagree ,3- Neither disagree nor agree,4- Somewhat agree,3- Neither disagree nor agree,2- Somewhat disagree ,2- Somewhat disagree ,2- Somewhat disagree ,2- Somewhat disagree ,3- Neither disagree nor agree,2- Somewhat disagree ,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither true nor untrue,3- Neither true nor untrue,3- Neither true nor untrue,3- Neither true nor untrue,3- Neither true nor untrue,Keyunna McNeil
312653807,410320781,13355191321,2022-02-24T15:28:57Z,2022-02-24T15:35:44Z,completed,104.225.167.242,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,4- A lot,5- Always,4- A lot,3- Sometimes,3- Sometimes,4- A lot,2- Rarely,4- A lot,4- Somewhat agree,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Somewhat agree,3- Neither disagree nor agree,4- Mostly true,3- Neither true nor untrue,4- Mostly true,4- Mostly true,4- Mostly true,Keyunna McNeil
312653807,410320781,13355176598,2022-02-24T15:22:38Z,2022-02-24T15:30:22Z,completed,76.8.245.251,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,3- Sometimes,3- Sometimes,4- A lot,2- Rarely,1- Never,1- Never,2- Rarely,3- Sometimes,5- Agree,5- Agree,1- Disagree,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,3- Neither disagree nor agree,4- Somewhat agree,2- Somewhat disagree ,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,4- Mostly true,4- Mostly true,4- Mostly true,3- Neither true nor untrue,3- Neither true nor untrue,Keyunna McNeil
312653807,410320781,13355175428,2022-02-24T15:23:09Z,2022-02-24T15:28:55Z,completed,76.8.245.250,"Mississippi Department of Education, MS",NA,Female,NA,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,3- Sometimes,3- Sometimes,4- A lot,1- Never,1- Never,3- Sometimes,3- Sometimes,3- Sometimes,2- Somewhat disagree ,1- Disagree,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,4- Somewhat agree,4- Somewhat agree,4- Somewhat agree,3- Neither disagree nor agree,3- Neither disagree nor agree,2- Somewhat disagree ,4- Mostly true,3- Neither true nor untrue,4- Mostly true,4- Mostly true,4- Mostly true,Keyunna McNeil
312653807,410320781,13355152795,2022-02-24T15:15:02Z,2022-02-24T15:21:56Z,completed,193.176.86.42,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,3- Sometimes,5- Always,4- A lot,2- Rarely,2- Rarely,2- Rarely,4- A lot,2- Rarely,5- Agree,5- Agree,3- Neither disagree nor agree,4- Somewhat agree,5- Agree,5- Agree,4- Somewhat agree,5- Agree,4- Somewhat agree,5- Agree,5- Agree,4- Somewhat agree,3- Neither disagree nor agree,5- Agree,4- Mostly true,5- Totally true,4- Mostly true,4- Mostly true,4- Mostly true,Keyunna McNeil
312653807,410320781,13355150877,2022-02-24T15:14:12Z,2022-02-24T15:24:39Z,completed,104.225.167.207,"Mississippi Department of Education, MS",NA,Male,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,3- Sometimes,4- A lot,3- Sometimes,3- Sometimes,1- Never,2- Rarely,2- Rarely,3- Sometimes,2- Somewhat disagree ,3- Neither disagree nor agree,4- Somewhat agree,2- Somewhat disagree ,3- Neither disagree nor agree,2- Somewhat disagree ,3- Neither disagree nor agree,4- Somewhat agree,2- Somewhat disagree ,5- Agree,4- Somewhat agree,4- Somewhat agree,2- Somewhat disagree ,2- Somewhat disagree ,3- Neither true nor untrue,2- Mostly untrue ,3- Neither true nor untrue,4- Mostly true,4- Mostly true,Keyunna McNeil
312653807,410320781,13355148276,2022-02-24T15:09:33Z,2022-02-24T15:25:26Z,completed,104.225.183.247,"Mississippi Department of Education, MS",NA,Female,No,NA,NA,Black or African American,NA,NA,NA,NA,NA,Always,8,3- Sometimes,5- Always,3- Sometimes,3- Sometimes,3- Sometimes,3- Sometimes,3- Sometimes,2- Rarely,2- Somewhat disagree ,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither disagree nor agree,2- Somewhat disagree ,3- Neither disagree nor agree,3- Neither disagree nor agree,2- Somewhat disagree ,1- Disagree,3- Neither disagree nor agree,2- Somewhat disagree ,2- Somewhat disagree ,3- Neither disagree nor agree,3- Neither disagree nor agree,3- Neither true nor untrue,2- Mostly untrue ,2- Mostly untrue ,3- Neither true nor untrue,3- Neither true nor untrue,Keyunna McNeil
