id,"response id","question id","choice id","question name","question content",choice
21275,318,8650,21275,MS_ACC_02_T,"<p><b id=""docs-internal-guid-372bf957-7fff-d32d-e862-25e700c64d08""><b id=""docs-internal-guid-edfd1be6-7fff-07b3-808b-4da51e593455""><b id=""docs-internal-guid-25aa3810-7fff-d872-17f3-e9c2f37f40ac""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-da32abcc-7fff-5984-2d46-035782b2a047""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-a4f653fc-7fff-e7db-95cc-7059b51bbca6""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-55f2b419-7fff-2e76-189c-52f888f5af65""><b id=""docs-internal-guid-8fb8d1c0-7fff-bf18-2a92-8a42c6d6c131"">If I provide the proper scaffolds, all students in my class will be able to succeed with grade-level texts and tasks.</b></b></span></b></span></b></span></b></b></b><br></p>",Disagree
21285,318,8652,21285,ELA_K-2,"<p><span id=""docs-internal-guid-56978e54-7fff-17de-540c-74c7ed4747ba""><b id=""docs-internal-guid-92a6c547-7fff-a879-1438-c93125c5ea66""></b></span></p><p dir=""ltr""><b id=""docs-internal-guid-92a6c547-7fff-a879-1438-c93125c5ea66"">Do you work with grades K-2 in ELA/Literacy?</b></p><p></p>",No
21310,318,8661,21310,CURR_01_T,"<p><span id=""docs-internal-guid-372bf957-7fff-d32d-e862-25e700c64d08""><span id=""docs-internal-guid-edfd1be6-7fff-07b3-808b-4da51e593455"" style=""""><span id=""docs-internal-guid-25aa3810-7fff-d872-17f3-e9c2f37f40ac"" style=""""><span style=""font-size: 0.9375rem;""><span id=""docs-internal-guid-da32abcc-7fff-5984-2d46-035782b2a047"" style=""""><span style=""font-size: 0.9375rem;""><span id=""docs-internal-guid-a4f653fc-7fff-e7db-95cc-7059b51bbca6"" style=""""><span style=""font-size: 0.9375rem;""><span id=""docs-internal-guid-43bb60fb-7fff-c1fd-300a-40375e88b212"" style=""""><span id=""docs-internal-guid-d021d05e-7fff-a603-2b07-ad8cedc0c037"" style=""""><span style=""font-size: 0.9375rem;""><span id=""docs-internal-guid-108b851e-7fff-6396-4c70-5f676a1a0a72"" style=""""><span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;I trust my fellow teachers in the school.&quot;}"" style=""""><span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;I feel connected to my fellow teachers in the school.&quot;}"" style=""""><span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;I have influence over the  professional learning that I receive through my school or district. &quot;}"" style=""""><span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;I am confident that I am implementing the curriculum in a way that maximizes positive impact for student learning.&quot;}"" style=""""><span style=""font-weight: bolder;"">I am confident that I am implementing the curriculum in a way that maximizes positive impact for student learning.&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span style=""""><span style=""""><span style=""font-size: 0.9375rem;""><span style=""""><span style=""font-size: 0.9375rem;""><span style=""""><span style=""font-size: 0.9375rem;""><span style=""""><span style=""""><span style=""font-size: 0.9375rem;""><span style=""""><span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;I trust my fellow teachers in the school.&quot;}"" style=""""><span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;I feel connected to my fellow teachers in the school.&quot;}"" style=""""><span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;I have influence over the  professional learning that I receive through my school or district. &quot;}"" style=""""><span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;I am confident that I am implementing the curriculum in a way that maximizes positive impact for student learning.&quot;}"" style="""">Note - The curriculum refers to what Teaching Lab is supporting you on this year.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span><br></p>",Disagree
21129,319,8603,21129,Subject,"<p><span id=""docs-internal-guid-56978e54-7fff-17de-540c-74c7ed4747ba""><b>Which subject area do you/ do you expect to work with Teaching Lab on this year? </b></span><br></p>","ELA/ Literacy"
21137,319,8606,21137,KELA_SHF_02,"<p><span id=""docs-internal-guid-6e38fbff-7fff-a42a-3807-c7deb4565676""><b>When designing literacy lessons, teachers should start with which of the following? </b></span><br></p>","A standard (identify author’s purpose)."
21146,319,8608,21146,KELA_FLU_02,"<p><span id=""docs-internal-guid-41949037-7fff-69ed-08bf-97e0baacd020""><b>Which of the following is NOT an effective strategy for improving student fluency?</b></span><br></p>","Students do paired or buddy reading of a grade-level text."
21150,319,8609,21150,KELA_TXC_01,"<p><b><span style=""font-size: 0.9375rem;"">Which of the following is the single biggest differentiator of college and career-readiness?</span></b><br></p>","Ability to read complex text independently and proficiently."
21161,319,8612,21161,KELA_CRD_02,"<p><span id=""docs-internal-guid-3db45283-7fff-ce96-437e-466edd9eafce""><b>Which of the following describes something students might do during close reading of complex texts?</b></span><br></p>","Students focus on a specific reading strategy (e.g., main idea) across multiple texts."
21166,319,8613,21166,KELA_BRX_01,"<p><span id=""docs-internal-guid-42f7fc5a-7fff-8395-b157-c2a3dd49cdcc""><b>Mrs. Richards’ students have a range of reading proficiency and knowledge about the food chain. When reading a grade-level complex text about this topic, which group of students is most likely to perform better on comprehension questions?</b></span><br></p>","Students with high reading ability and little knowledge about the food chain."
21172,319,8614,21172,KELA_BRX_02,"<p><span id=""docs-internal-guid-d3eded43-7fff-e11b-c830-11f0c34e3069""><b>How could Mrs. Richards best prepare students to build knowledge about the topic of the food chain? </b></span><br></p>","Have students read a series of additional texts at a variety of complexity levels on the topic."
21176,319,8615,21176,KELA_SUL_01,"<p><span id=""docs-internal-guid-444ab806-7fff-6795-ce23-882f0f8f17c2""><b>The main text that the students in Ms. Blackwell’s class is about to read is likely to be very difficult for the majority of the class. Which of the following is a strategy that Ms. Blackwell could use with her students with lower reading abilities?</b></span><br></p>","Provide students with lower reading abilities an audio version of the main text to listen to before reading the main text in class."
21215,319,8628,21215,MS_RC_01_A,"<p><b id=""docs-internal-guid-372bf957-7fff-d32d-e862-25e700c64d08""><b id=""docs-internal-guid-edfd1be6-7fff-07b3-808b-4da51e593455"">Teachers should be color blind when it comes to their teaching - They shouldn’t think of their students in terms of their race or ethnicity.</b></b><br></p>",Agree
21218,319,8630,21218,Role,"<p><b id=""docs-internal-guid-c29a3b05-7fff-1ead-a75a-9e6e16f1f2d4"">Which of the following best describes your role?</b><br></p>","Coach, Leader, or Administrator"
21232,319,8636,21232,MS_RC_02_X,"<p><b id=""docs-internal-guid-372bf957-7fff-d32d-e862-25e700c64d08""><b id=""docs-internal-guid-edfd1be6-7fff-07b3-808b-4da51e593455""><b id=""docs-internal-guid-e9b14c3a-7fff-9dc8-d99a-3915f43d3248""><span style=""font-weight: bolder; font-size: 0.9375rem;"">The gap in the achievement among students of different races is about poverty, not race.</span></b></b></b><br></p>",Agree
21235,319,8638,21235,MS_EB_01_A,"<p><b id=""docs-internal-guid-372bf957-7fff-d32d-e862-25e700c64d08""><b id=""docs-internal-guid-edfd1be6-7fff-07b3-808b-4da51e593455""><b id=""docs-internal-guid-25aa3810-7fff-d872-17f3-e9c2f37f40ac""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-da32abcc-7fff-5984-2d46-035782b2a047""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-a4f653fc-7fff-e7db-95cc-7059b51bbca6""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-43bb60fb-7fff-c1fd-300a-40375e88b212"">Teachers should keep in mind the limits of their students’ ability and give them assignments that they can do so that they do not become discouraged.</b></span></b></span></b></span></b></b></b><br></p>",Disagree
21242,319,8640,21242,MS_EB_02_X,"<p><b id=""docs-internal-guid-372bf957-7fff-d32d-e862-25e700c64d08""><b id=""docs-internal-guid-edfd1be6-7fff-07b3-808b-4da51e593455""><b id=""docs-internal-guid-25aa3810-7fff-d872-17f3-e9c2f37f40ac""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-da32abcc-7fff-5984-2d46-035782b2a047""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-a4f653fc-7fff-e7db-95cc-7059b51bbca6""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-43bb60fb-7fff-c1fd-300a-40375e88b212""><b id=""docs-internal-guid-8c4f12ed-7fff-5750-5294-230a980e81ab"">Before students are asked to engage in complex learning tasks, they need to have a solid grasp of basic skills.</b></b></span></b></span></b></span></b></b></b><br></p>",Agree
21245,319,8642,21245,MS_EB_03_X,"<p><b id=""docs-internal-guid-372bf957-7fff-d32d-e862-25e700c64d08""><b id=""docs-internal-guid-edfd1be6-7fff-07b3-808b-4da51e593455""><b id=""docs-internal-guid-25aa3810-7fff-d872-17f3-e9c2f37f40ac""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-da32abcc-7fff-5984-2d46-035782b2a047""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-a4f653fc-7fff-e7db-95cc-7059b51bbca6""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-43bb60fb-7fff-c1fd-300a-40375e88b212""><b id=""docs-internal-guid-8c4f12ed-7fff-5750-5294-230a980e81ab""></b></b></span><b id=""docs-internal-guid-7562c9a5-7fff-c624-5b0a-83da61b07047"">It is not fair to ask students who are struggling with English to take on challenging academic assignments.</b></b></span></b></span></b></b></b><br></p>",Disagree
21252,319,8643,21252,MS_EB_04_X,"<p><b id=""docs-internal-guid-372bf957-7fff-d32d-e862-25e700c64d08""><b id=""docs-internal-guid-edfd1be6-7fff-07b3-808b-4da51e593455""><b id=""docs-internal-guid-25aa3810-7fff-d872-17f3-e9c2f37f40ac""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-da32abcc-7fff-5984-2d46-035782b2a047""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-a4f653fc-7fff-e7db-95cc-7059b51bbca6""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-43bb60fb-7fff-c1fd-300a-40375e88b212""><b id=""docs-internal-guid-8c4f12ed-7fff-5750-5294-230a980e81ab""></b></b></span><b id=""docs-internal-guid-7562c9a5-7fff-c624-5b0a-83da61b07047""><b id=""docs-internal-guid-5710f0a5-7fff-dd42-7795-7d35212eedfa""><span style=""font-weight: bolder; font-size: 0.9375rem;"">Teachers should provide all students the opportunity to work with grade-level texts and tasks.</span><br></b></b></b></span></b></span></b></b></b></p>",Agree
21255,319,8644,21255,MS_GMS_01_X,"<p><b id=""docs-internal-guid-372bf957-7fff-d32d-e862-25e700c64d08""><b id=""docs-internal-guid-edfd1be6-7fff-07b3-808b-4da51e593455""><b id=""docs-internal-guid-25aa3810-7fff-d872-17f3-e9c2f37f40ac""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-da32abcc-7fff-5984-2d46-035782b2a047""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-a4f653fc-7fff-e7db-95cc-7059b51bbca6""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-43bb60fb-7fff-c1fd-300a-40375e88b212""><b id=""docs-internal-guid-8c4f12ed-7fff-5750-5294-230a980e81ab""></b></b></span><b id=""docs-internal-guid-7562c9a5-7fff-c624-5b0a-83da61b07047""><b id=""docs-internal-guid-5710f0a5-7fff-dd42-7795-7d35212eedfa""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-2bbd8a81-7fff-7f06-4bbe-27c643d27259"">To be honest, students have a certain amount of intelligence, and they really can’t do much to change it.</b></span><br></b></b></b></span></b></span></b></b></b></p>",Disagree
21260,319,8645,21260,MS_GMS_02_X,"<p><b id=""docs-internal-guid-372bf957-7fff-d32d-e862-25e700c64d08""><b id=""docs-internal-guid-edfd1be6-7fff-07b3-808b-4da51e593455""><b id=""docs-internal-guid-25aa3810-7fff-d872-17f3-e9c2f37f40ac""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-da32abcc-7fff-5984-2d46-035782b2a047""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-a4f653fc-7fff-e7db-95cc-7059b51bbca6""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-43bb60fb-7fff-c1fd-300a-40375e88b212""><b id=""docs-internal-guid-8c4f12ed-7fff-5750-5294-230a980e81ab""></b></b></span><b id=""docs-internal-guid-7562c9a5-7fff-c624-5b0a-83da61b07047""><b id=""docs-internal-guid-5710f0a5-7fff-dd42-7795-7d35212eedfa""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-2bbd8a81-7fff-7f06-4bbe-27c643d27259""><b id=""docs-internal-guid-6dcdcbc1-7fff-a362-5752-0658c6a66312"">Your intelligence is something about you that you can’t change very much.</b></b></span><br></b></b></b></span></b></span></b></b></b></p>",Disagree
21272,319,8648,21272,MS_ACC_01_A,"<p><b id=""docs-internal-guid-372bf957-7fff-d32d-e862-25e700c64d08""><b id=""docs-internal-guid-edfd1be6-7fff-07b3-808b-4da51e593455""><b id=""docs-internal-guid-25aa3810-7fff-d872-17f3-e9c2f37f40ac""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-da32abcc-7fff-5984-2d46-035782b2a047""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-a4f653fc-7fff-e7db-95cc-7059b51bbca6""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-43bb60fb-7fff-c1fd-300a-40375e88b212""><b id=""docs-internal-guid-d021d05e-7fff-a603-2b07-ad8cedc0c037""><span style=""font-weight: bolder; font-size: 0.9375rem;"">If a child doesn’t learn something the first time, the teacher should try another way.</span></b></b></span></b></span></b></span></b></b></b><br></p>",Agree
21282,319,8651,21282,MS_ACC_02_A,"<p><b id=""docs-internal-guid-372bf957-7fff-d32d-e862-25e700c64d08""><b id=""docs-internal-guid-edfd1be6-7fff-07b3-808b-4da51e593455""><b id=""docs-internal-guid-25aa3810-7fff-d872-17f3-e9c2f37f40ac""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-da32abcc-7fff-5984-2d46-035782b2a047""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-a4f653fc-7fff-e7db-95cc-7059b51bbca6""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-43bb60fb-7fff-c1fd-300a-40375e88b212""><b id=""docs-internal-guid-d021d05e-7fff-a603-2b07-ad8cedc0c037""><span style=""font-weight: bolder; font-size: 0.9375rem;""><b id=""docs-internal-guid-108b851e-7fff-6396-4c70-5f676a1a0a72"">If the teacher provides the proper scaffolds, all students in the class will be able to succeed with grade-level texts and tasks. </b></span></b></b></span></b></span></b></span></b></b></b><br></p>",Agree
21284,319,8652,21284,ELA_K-2,"<p><span id=""docs-internal-guid-56978e54-7fff-17de-540c-74c7ed4747ba""><b id=""docs-internal-guid-92a6c547-7fff-a879-1438-c93125c5ea66""></b></span></p><p dir=""ltr""><b id=""docs-internal-guid-92a6c547-7fff-a879-1438-c93125c5ea66"">Do you work with grades K-2 in ELA/Literacy?</b></p><p></p>",Yes
21129,320,8603,21129,Subject,"<p><span id=""docs-internal-guid-56978e54-7fff-17de-540c-74c7ed4747ba""><b>Which subject area do you/ do you expect to work with Teaching Lab on this year? </b></span><br></p>","ELA/ Literacy"
21137,320,8606,21137,KELA_SHF_02,"<p><span id=""docs-internal-guid-6e38fbff-7fff-a42a-3807-c7deb4565676""><b>When designing literacy lessons, teachers should start with which of the following? </b></span><br></p>","A standard (identify author’s purpose)."
21146,320,8608,21146,KELA_FLU_02,"<p><span id=""docs-internal-guid-41949037-7fff-69ed-08bf-97e0baacd020""><b>Which of the following is NOT an effective strategy for improving student fluency?</b></span><br></p>","Students do paired or buddy reading of a grade-level text."
21150,320,8609,21150,KELA_TXC_01,"<p><b><span style=""font-size: 0.9375rem;"">Which of the following is the single biggest differentiator of college and career-readiness?</span></b><br></p>","Ability to read complex text independently and proficiently."
21163,320,8612,21163,KELA_CRD_02,"<p><span id=""docs-internal-guid-3db45283-7fff-ce96-437e-466edd9eafce""><b>Which of the following describes something students might do during close reading of complex texts?</b></span><br></p>","Students pull out evidence from the text to explain their thinking in response to questions."
